corner,wn_store,wp_store,wn_access,temp,vdd,leakage_power_W
ff,2.4e-07,1.6e-07,1.2e-07,-40,1.15,1.06821e-10
ff,2.4e-07,1.6e-07,1.2e-07,-40,1.2,1.11466e-10
ff,2.4e-07,1.6e-07,1.2e-07,0,1,1.35231e-10
ff,2.4e-07,1.6e-07,1.2e-07,0,1.05,1.41993e-10
ff,2.4e-07,1.6e-07,1.2e-07,0,1.1,1.48755e-10
ff,2.4e-07,1.6e-07,1.2e-07,0,1.15,1.55516e-10
ff,2.4e-07,1.6e-07,1.2e-07,0,1.2,1.62278e-10
ff,2.4e-07,1.6e-07,1.2e-07,27,1,2.16803e-10
ff,2.4e-07,1.6e-07,1.2e-07,27,1.05,2.27643e-10
ff,2.4e-07,1.6e-07,1.2e-07,27,1.1,2.38483e-10
ff,2.4e-07,1.6e-07,1.2e-07,27,1.15,2.49323e-10
ff,2.4e-07,1.6e-07,1.2e-07,27,1.2,2.60163e-10
ff,2.4e-07,1.6e-07,1.2e-07,85,1,7.3432e-10
ff,2.4e-07,1.6e-07,1.2e-07,85,1.05,7.71037e-10
ff,2.4e-07,1.6e-07,1.2e-07,85,1.1,8.07753e-10
ff,2.4e-07,1.6e-07,1.2e-07,85,1.15,8.44469e-10
ff,2.4e-07,1.6e-07,1.2e-07,85,1.2,8.81185e-10
ff,2.4e-07,1.6e-07,1.2e-07,125,1,1.5849e-09
ff,2.4e-07,1.6e-07,1.2e-07,125,1.05,1.66414e-09
ff,2.4e-07,1.6e-07,1.2e-07,125,1.1,1.74339e-09
ff,2.4e-07,1.6e-07,1.2e-07,125,1.15,1.82263e-09
ff,2.4e-07,1.6e-07,1.2e-07,125,1.2,1.90188e-09
ff,2.4e-07,2e-07,1.2e-07,-40,1,1.00952e-10
ff,2.4e-07,2e-07,1.2e-07,-40,1.05,1.06e-10
ff,2.4e-07,2e-07,1.2e-07,-40,1.1,1.11047e-10
ff,2.4e-07,2e-07,1.2e-07,-40,1.15,1.16095e-10
ff,2.4e-07,2e-07,1.2e-07,-40,1.2,1.21143e-10
ff,2.4e-07,2e-07,1.2e-07,0,1,1.40618e-10
ff,2.4e-07,2e-07,1.2e-07,0,1.05,1.47649e-10
ff,2.4e-07,2e-07,1.2e-07,0,1.1,1.5468e-10
ff,2.4e-07,2e-07,1.2e-07,0,1.15,1.61711e-10
ff,2.4e-07,2e-07,1.2e-07,0,1.2,1.68741e-10
ff,2.4e-07,2e-07,1.2e-07,27,1,2.16976e-10
ff,2.4e-07,2e-07,1.2e-07,27,1.05,2.27825e-10
ff,2.4e-07,2e-07,1.2e-07,27,1.1,2.38673e-10
ff,2.4e-07,2e-07,1.2e-07,27,1.15,2.49522e-10
ff,2.4e-07,2e-07,1.2e-07,27,1.2,2.60371e-10
ff,2.4e-07,2e-07,1.2e-07,85,1,7.05e-10
ff,2.4e-07,2e-07,1.2e-07,85,1.05,7.4025e-10
ff,2.4e-07,2e-07,1.2e-07,85,1.1,7.75501e-10
ff,2.4e-07,2e-07,1.2e-07,85,1.15,8.10751e-10
ff,2.4e-07,2e-07,1.2e-07,85,1.2,8.46001e-10
ff,2.4e-07,2e-07,1.2e-07,125,1,1.51571e-09
ff,2.4e-07,2e-07,1.2e-07,125,1.05,1.5915e-09
ff,2.4e-07,2e-07,1.2e-07,125,1.1,1.66728e-09
ff,2.4e-07,2e-07,1.2e-07,125,1.15,1.74307e-09
ff,2.4e-07,2e-07,1.2e-07,125,1.2,1.81885e-09
ff,2.4e-07,2.4e-07,1.2e-07,-40,1,1.09275e-10
ff,2.4e-07,2.4e-07,1.2e-07,-40,1.05,1.14739e-10
ff,2.4e-07,2.4e-07,1.2e-07,-40,1.1,1.20202e-10
ff,2.4e-07,2.4e-07,1.2e-07,-40,1.15,1.25666e-10
ff,2.4e-07,2.4e-07,1.2e-07,-40,1.2,1.3113e-10
ff,2.4e-07,2.4e-07,1.2e-07,0,1,1.47802e-10
ff,2.4e-07,2.4e-07,1.2e-07,0,1.05,1.55192e-10
ff,2.4e-07,2.4e-07,1.2e-07,0,1.1,1.62582e-10
ff,2.4e-07,2.4e-07,1.2e-07,0,1.15,1.69972e-10
ff,2.4e-07,2.4e-07,1.2e-07,0,1.2,1.77362e-10
ff,2.4e-07,2.4e-07,1.2e-07,27,1,2.21946e-10
ff,2.4e-07,2.4e-07,1.2e-07,27,1.05,2.33043e-10
ff,2.4e-07,2.4e-07,1.2e-07,27,1.1,2.44141e-10
ff,2.4e-07,2.4e-07,1.2e-07,27,1.15,2.55238e-10
ff,2.4e-07,2.4e-07,1.2e-07,27,1.2,2.66335e-10
ff,2.4e-07,2.4e-07,1.2e-07,85,1,6.98281e-10
ff,2.4e-07,2.4e-07,1.2e-07,85,1.05,7.33195e-10
ff,2.4e-07,2.4e-07,1.2e-07,85,1.1,7.68109e-10
ff,2.4e-07,2.4e-07,1.2e-07,85,1.15,8.03023e-10
ff,2.4e-07,2.4e-07,1.2e-07,85,1.2,8.37937e-10
ff,2.4e-07,2.4e-07,1.2e-07,125,1,1.49542e-09
ff,2.4e-07,2.4e-07,1.2e-07,125,1.05,1.5702e-09
ff,2.4e-07,2.4e-07,1.2e-07,125,1.1,1.64497e-09
ff,2.4e-07,2.4e-07,1.2e-07,125,1.15,1.71974e-09
ff,2.4e-07,2.4e-07,1.2e-07,125,1.2,1.79451e-09
ff,2.4e-07,2.8e-07,1.2e-07,-40,1,1.17694e-10
ff,2.4e-07,2.8e-07,1.2e-07,-40,1.05,1.23579e-10
ff,2.4e-07,2.8e-07,1.2e-07,-40,1.1,1.29464e-10
ff,2.4e-07,2.8e-07,1.2e-07,-40,1.15,1.35349e-10
ff,2.4e-07,2.8e-07,1.2e-07,-40,1.2,1.41233e-10
ff,2.4e-07,2.8e-07,1.2e-07,0,1,1.557e-10
ff,2.4e-07,2.8e-07,1.2e-07,0,1.05,1.63485e-10
ff,2.4e-07,2.8e-07,1.2e-07,0,1.1,1.7127e-10
ff,2.4e-07,2.8e-07,1.2e-07,0,1.15,1.79055e-10
ff,2.4e-07,2.8e-07,1.2e-07,0,1.2,1.8684e-10
ff,2.4e-07,2.8e-07,1.2e-07,27,1,2.28872e-10
ff,2.4e-07,2.8e-07,1.2e-07,27,1.05,2.40316e-10
ff,2.4e-07,2.8e-07,1.2e-07,27,1.1,2.51759e-10
ff,2.4e-07,2.8e-07,1.2e-07,27,1.15,2.63203e-10
ff,2.4e-07,2.8e-07,1.2e-07,27,1.2,2.74647e-10
ff,2.4e-07,2.8e-07,1.2e-07,85,1,7.01182e-10
ff,2.4e-07,2.8e-07,1.2e-07,85,1.05,7.36241e-10
ff,2.4e-07,2.8e-07,1.2e-07,85,1.1,7.713e-10
ff,2.4e-07,2.8e-07,1.2e-07,85,1.15,8.0636e-10
ff,2.4e-07,2.8e-07,1.2e-07,85,1.2,8.41419e-10
ff,2.4e-07,2.8e-07,1.2e-07,125,1,1.49643e-09
ff,2.4e-07,2.8e-07,1.2e-07,125,1.05,1.57125e-09
ff,2.4e-07,2.8e-07,1.2e-07,125,1.1,1.64607e-09
ff,2.4e-07,2.8e-07,1.2e-07,125,1.15,1.72089e-09
ff,2.4e-07,2.8e-07,1.2e-07,125,1.2,1.79572e-09
ff,2.4e-07,3.2e-07,1.2e-07,-40,1,1.26041e-10
ff,2.4e-07,3.2e-07,1.2e-07,-40,1.05,1.32343e-10
ff,2.4e-07,3.2e-07,1.2e-07,-40,1.1,1.38645e-10
ff,2.4e-07,3.2e-07,1.2e-07,-40,1.15,1.44947e-10
ff,2.4e-07,3.2e-07,1.2e-07,-40,1.2,1.51249e-10
ff,2.4e-07,3.2e-07,1.2e-07,0,1,1.63877e-10
ff,2.4e-07,3.2e-07,1.2e-07,0,1.05,1.72071e-10
ff,2.4e-07,3.2e-07,1.2e-07,0,1.1,1.80265e-10
ff,2.4e-07,3.2e-07,1.2e-07,0,1.15,1.88459e-10
ff,2.4e-07,3.2e-07,1.2e-07,0,1.2,1.96653e-10
ff,2.4e-07,3.2e-07,1.2e-07,27,1,2.36853e-10
ff,2.4e-07,3.2e-07,1.2e-07,27,1.05,2.48695e-10
ff,2.4e-07,3.2e-07,1.2e-07,27,1.1,2.60538e-10
ff,2.4e-07,3.2e-07,1.2e-07,27,1.15,2.72381e-10
ff,2.4e-07,3.2e-07,1.2e-07,27,1.2,2.84223e-10
ff,2.4e-07,3.2e-07,1.2e-07,85,1,7.10528e-10
ff,2.4e-07,3.2e-07,1.2e-07,85,1.05,7.46055e-10
ff,2.4e-07,3.2e-07,1.2e-07,85,1.1,7.81581e-10
ff,2.4e-07,3.2e-07,1.2e-07,85,1.15,8.17108e-10
ff,2.4e-07,3.2e-07,1.2e-07,85,1.2,8.52634e-10
ff,2.4e-07,3.2e-07,1.2e-07,125,1,1.51301e-09
ff,2.4e-07,3.2e-07,1.2e-07,125,1.05,1.58866e-09
ff,2.4e-07,3.2e-07,1.2e-07,125,1.1,1.66431e-09
ff,2.4e-07,3.2e-07,1.2e-07,125,1.15,1.73996e-09
ff,2.4e-07,3.2e-07,1.2e-07,125,1.2,1.81561e-09
ff,2.8e-07,1.2e-07,1.2e-07,-40,1,9.15153e-11
ff,2.8e-07,1.2e-07,1.2e-07,-40,1.05,9.6091e-11
ff,2.8e-07,1.2e-07,1.2e-07,-40,1.1,1.00667e-10
ff,2.8e-07,1.2e-07,1.2e-07,-40,1.15,1.05243e-10
ff,2.8e-07,1.2e-07,1.2e-07,-40,1.2,1.09818e-10
ff,2.8e-07,1.2e-07,1.2e-07,0,1,1.4153e-10
ff,2.8e-07,1.2e-07,1.2e-07,0,1.05,1.48606e-10
ff,2.8e-07,1.2e-07,1.2e-07,0,1.1,1.55683e-10
ff,2.8e-07,1.2e-07,1.2e-07,0,1.15,1.62759e-10
ff,2.8e-07,1.2e-07,1.2e-07,0,1.2,1.69835e-10
ff,2.8e-07,1.2e-07,1.2e-07,27,1,2.38491e-10
ff,2.8e-07,1.2e-07,1.2e-07,27,1.05,2.50415e-10
ff,2.8e-07,1.2e-07,1.2e-07,27,1.1,2.6234e-10
ff,2.8e-07,1.2e-07,1.2e-07,27,1.15,2.74264e-10
ff,2.8e-07,1.2e-07,1.2e-07,27,1.2,2.86189e-10
ff,2.8e-07,1.2e-07,1.2e-07,85,1,8.48793e-10
ff,2.8e-07,1.2e-07,1.2e-07,85,1.05,8.91232e-10
ff,2.8e-07,1.2e-07,1.2e-07,85,1.1,9.33672e-10
ff,2.8e-07,1.2e-07,1.2e-07,85,1.15,9.76109e-10
ff,2.8e-07,1.2e-07,1.2e-07,85,1.2,1.01855e-09
ff,2.8e-07,1.2e-07,1.2e-07,125,1,1.83727e-09
ff,2.8e-07,1.2e-07,1.2e-07,125,1.05,1.92913e-09
ff,2.8e-07,1.2e-07,1.2e-07,125,1.1,2.02099e-09
ff,2.8e-07,1.2e-07,1.2e-07,125,1.15,2.11286e-09
ff,2.8e-07,1.2e-07,1.2e-07,125,1.2,2.20472e-09
ff,2.8e-07,1.6e-07,1.2e-07,-40,1,9.85567e-11
ff,2.8e-07,1.6e-07,1.2e-07,-40,1.05,1.03485e-10
ff,2.8e-07,1.6e-07,1.2e-07,-40,1.1,1.08412e-10
ff,2.8e-07,1.6e-07,1.2e-07,-40,1.15,1.1334e-10
ff,2.8e-07,1.6e-07,1.2e-07,-40,1.2,1.18268e-10
ff,2.8e-07,1.6e-07,1.2e-07,0,1,1.4043e-10
ff,2.8e-07,1.6e-07,1.2e-07,0,1.05,1.47451e-10
ff,2.8e-07,1.6e-07,1.2e-07,0,1.1,1.54473e-10
ff,2.8e-07,1.6e-07,1.2e-07,0,1.15,1.61494e-10
ff,2.8e-07,1.6e-07,1.2e-07,0,1.2,1.68516e-10
ff,2.8e-07,1.6e-07,1.2e-07,27,1,2.22118e-10
ff,2.8e-07,1.6e-07,1.2e-07,27,1.05,2.33224e-10
ff,2.8e-07,1.6e-07,1.2e-07,27,1.1,2.4433e-10
ff,2.8e-07,1.6e-07,1.2e-07,27,1.15,2.55436e-10
ff,2.8e-07,1.6e-07,1.2e-07,27,1.2,2.66542e-10
ff,2.8e-07,1.6e-07,1.2e-07,85,1,7.47058e-10
ff,2.8e-07,1.6e-07,1.2e-07,85,1.05,7.84411e-10
ff,2.8e-07,1.6e-07,1.2e-07,85,1.1,8.21764e-10
ff,2.8e-07,1.6e-07,1.2e-07,85,1.15,8.59117e-10
ff,2.8e-07,1.6e-07,1.2e-07,85,1.2,8.9647e-10
ff,2.8e-07,1.6e-07,1.2e-07,125,1,1.61728e-09
ff,2.8e-07,1.6e-07,1.2e-07,125,1.05,1.69815e-09
ff,2.8e-07,1.6e-07,1.2e-07,125,1.1,1.77901e-09
ff,2.8e-07,1.6e-07,1.2e-07,125,1.15,1.85988e-09
ff,2.8e-07,1.6e-07,1.2e-07,125,1.2,1.94074e-09
ff,2.8e-07,2e-07,1.2e-07,-40,1,1.06621e-10
ff,2.8e-07,2e-07,1.2e-07,-40,1.05,1.11952e-10
ff,2.8e-07,2e-07,1.2e-07,-40,1.1,1.17283e-10
ff,2.8e-07,2e-07,1.2e-07,-40,1.15,1.22614e-10
ff,2.8e-07,2e-07,1.2e-07,-40,1.2,1.27945e-10
ff,2.8e-07,2e-07,1.2e-07,0,1,1.45816e-10
ff,2.8e-07,2e-07,1.2e-07,0,1.05,1.53107e-10
ff,2.8e-07,2e-07,1.2e-07,0,1.1,1.60398e-10
ff,2.8e-07,2e-07,1.2e-07,0,1.15,1.67689e-10
ff,2.8e-07,2e-07,1.2e-07,0,1.2,1.7498e-10
ff,2.8e-07,2e-07,1.2e-07,27,1,2.22291e-10
ff,2.8e-07,2e-07,1.2e-07,27,1.05,2.33406e-10
ff,2.8e-07,2e-07,1.2e-07,27,1.1,2.4452e-10
ff,2.8e-07,2e-07,1.2e-07,27,1.15,2.55635e-10
ff,2.8e-07,2e-07,1.2e-07,27,1.2,2.6675e-10
ff,2.8e-07,2e-07,1.2e-07,85,1,7.17738e-10
ff,2.8e-07,2e-07,1.2e-07,85,1.05,7.53625e-10
ff,2.8e-07,2e-07,1.2e-07,85,1.1,7.89512e-10
ff,2.8e-07,2e-07,1.2e-07,85,1.15,8.25399e-10
ff,2.8e-07,2e-07,1.2e-07,85,1.2,8.61286e-10
ff,2.8e-07,2e-07,1.2e-07,125,1,1.5481e-09
ff,2.8e-07,2e-07,1.2e-07,125,1.05,1.6255e-09
ff,2.8e-07,2e-07,1.2e-07,125,1.1,1.70291e-09
ff,2.8e-07,2e-07,1.2e-07,125,1.15,1.78031e-09
ff,2.8e-07,2e-07,1.2e-07,125,1.2,1.85772e-09
ff,2.8e-07,2.4e-07,1.2e-07,-40,1,1.14943e-10
ff,2.8e-07,2.4e-07,1.2e-07,-40,1.05,1.20691e-10
ff,2.8e-07,2.4e-07,1.2e-07,-40,1.1,1.26438e-10
ff,2.8e-07,2.4e-07,1.2e-07,-40,1.15,1.32185e-10
ff,2.8e-07,2.4e-07,1.2e-07,-40,1.2,1.37932e-10
ff,2.8e-07,2.4e-07,1.2e-07,0,1,1.53001e-10
ff,2.8e-07,2.4e-07,1.2e-07,0,1.05,1.60651e-10
ff,2.8e-07,2.4e-07,1.2e-07,0,1.1,1.68301e-10
ff,2.8e-07,2.4e-07,1.2e-07,0,1.15,1.75951e-10
ff,2.8e-07,2.4e-07,1.2e-07,0,1.2,1.83601e-10
ff,2.8e-07,2.4e-07,1.2e-07,27,1,2.27262e-10
ff,2.8e-07,2.4e-07,1.2e-07,27,1.05,2.38625e-10
ff,2.8e-07,2.4e-07,1.2e-07,27,1.1,2.49988e-10
ff,2.8e-07,2.4e-07,1.2e-07,27,1.15,2.61351e-10
ff,2.8e-07,2.4e-07,1.2e-07,27,1.2,2.72714e-10
ff,2.8e-07,2.4e-07,1.2e-07,85,1,7.11018e-10
ff,2.8e-07,2.4e-07,1.2e-07,85,1.05,7.46569e-10
ff,2.8e-07,2.4e-07,1.2e-07,85,1.1,7.8212e-10
ff,2.8e-07,2.4e-07,1.2e-07,85,1.15,8.17671e-10
ff,2.8e-07,2.4e-07,1.2e-07,85,1.2,8.53222e-10
ff,2.8e-07,2.4e-07,1.2e-07,125,1,1.52781e-09
ff,2.8e-07,2.4e-07,1.2e-07,125,1.05,1.6042e-09
ff,2.8e-07,2.4e-07,1.2e-07,125,1.1,1.68059e-09
ff,2.8e-07,2.4e-07,1.2e-07,125,1.15,1.75698e-09
ff,2.8e-07,2.4e-07,1.2e-07,125,1.2,1.83337e-09
ff,2.8e-07,2.8e-07,1.2e-07,-40,1,1.23363e-10
ff,2.8e-07,2.8e-07,1.2e-07,-40,1.05,1.29531e-10
ff,2.8e-07,2.8e-07,1.2e-07,-40,1.1,1.35699e-10
ff,2.8e-07,2.8e-07,1.2e-07,-40,1.15,1.41867e-10
ff,2.8e-07,2.8e-07,1.2e-07,-40,1.2,1.48035e-10
ff,2.8e-07,2.8e-07,1.2e-07,0,1,1.60898e-10
ff,2.8e-07,2.8e-07,1.2e-07,0,1.05,1.68943e-10
ff,2.8e-07,2.8e-07,1.2e-07,0,1.1,1.76988e-10
ff,2.8e-07,2.8e-07,1.2e-07,0,1.15,1.85033e-10
ff,2.8e-07,2.8e-07,1.2e-07,0,1.2,1.93078e-10
ff,2.8e-07,2.8e-07,1.2e-07,27,1,2.34187e-10
ff,2.8e-07,2.8e-07,1.2e-07,27,1.05,2.45897e-10
ff,2.8e-07,2.8e-07,1.2e-07,27,1.1,2.57606e-10
ff,2.8e-07,2.8e-07,1.2e-07,27,1.15,2.69316e-10
ff,2.8e-07,2.8e-07,1.2e-07,27,1.2,2.81025e-10
ff,2.8e-07,2.8e-07,1.2e-07,85,1,7.1392e-10
ff,2.8e-07,2.8e-07,1.2e-07,85,1.05,7.49616e-10
ff,2.8e-07,2.8e-07,1.2e-07,85,1.1,7.85312e-10
ff,2.8e-07,2.8e-07,1.2e-07,85,1.15,8.21008e-10
ff,2.8e-07,2.8e-07,1.2e-07,85,1.2,8.56704e-10
ff,2.8e-07,2.8e-07,1.2e-07,125,1,1.52882e-09
ff,2.8e-07,2.8e-07,1.2e-07,125,1.05,1.60526e-09
ff,2.8e-07,2.8e-07,1.2e-07,125,1.1,1.6817e-09
ff,2.8e-07,2.8e-07,1.2e-07,125,1.15,1.75814e-09
ff,2.8e-07,2.8e-07,1.2e-07,125,1.2,1.83458e-09
ff,2.8e-07,3.2e-07,1.2e-07,-40,1,1.31709e-10
ff,2.8e-07,3.2e-07,1.2e-07,-40,1.05,1.38295e-10
ff,2.8e-07,3.2e-07,1.2e-07,-40,1.1,1.4488e-10
ff,2.8e-07,3.2e-07,1.2e-07,-40,1.15,1.51465e-10
ff,2.8e-07,3.2e-07,1.2e-07,-40,1.2,1.58051e-10
ff,2.8e-07,3.2e-07,1.2e-07,0,1,1.69076e-10
ff,2.8e-07,3.2e-07,1.2e-07,0,1.05,1.77529e-10
ff,2.8e-07,3.2e-07,1.2e-07,0,1.1,1.85983e-10
ff,2.8e-07,3.2e-07,1.2e-07,0,1.15,1.94437e-10
ff,2.8e-07,3.2e-07,1.2e-07,0,1.2,2.02891e-10
ff,2.8e-07,3.2e-07,1.2e-07,27,1,2.42168e-10
ff,2.8e-07,3.2e-07,1.2e-07,27,1.05,2.54276e-10
ff,2.8e-07,3.2e-07,1.2e-07,27,1.1,2.66385e-10
ff,2.8e-07,3.2e-07,1.2e-07,27,1.15,2.78493e-10
ff,2.8e-07,3.2e-07,1.2e-07,27,1.2,2.90602e-10
ff,2.8e-07,3.2e-07,1.2e-07,85,1,7.23266e-10
ff,2.8e-07,3.2e-07,1.2e-07,85,1.05,7.59429e-10
ff,2.8e-07,3.2e-07,1.2e-07,85,1.1,7.95592e-10
ff,2.8e-07,3.2e-07,1.2e-07,85,1.15,8.31756e-10
ff,2.8e-07,3.2e-07,1.2e-07,85,1.2,8.67919e-10
ff,2.8e-07,3.2e-07,1.2e-07,125,1,1.5454e-09
ff,2.8e-07,3.2e-07,1.2e-07,125,1.05,1.62267e-09
ff,2.8e-07,3.2e-07,1.2e-07,125,1.1,1.69994e-09
ff,2.8e-07,3.2e-07,1.2e-07,125,1.15,1.77721e-09
ff,2.8e-07,3.2e-07,1.2e-07,125,1.2,1.85448e-09
ff,3.2e-07,1.2e-07,1.2e-07,-40,1,9.74247e-11
ff,3.2e-07,1.2e-07,1.2e-07,-40,1.05,1.02296e-10
ff,3.2e-07,1.2e-07,1.2e-07,-40,1.1,1.07167e-10
ff,3.2e-07,1.2e-07,1.2e-07,-40,1.15,1.12038e-10
ff,3.2e-07,1.2e-07,1.2e-07,-40,1.2,1.1691e-10
ff,3.2e-07,1.2e-07,1.2e-07,0,1,1.47437e-10
ff,3.2e-07,1.2e-07,1.2e-07,0,1.05,1.54808e-10
ff,3.2e-07,1.2e-07,1.2e-07,0,1.1,1.6218e-10
ff,3.2e-07,1.2e-07,1.2e-07,0,1.15,1.69552e-10
ff,3.2e-07,1.2e-07,1.2e-07,0,1.2,1.76924e-10
ff,3.2e-07,1.2e-07,1.2e-07,27,1,2.45324e-10
ff,3.2e-07,1.2e-07,1.2e-07,27,1.05,2.5759e-10
ff,3.2e-07,1.2e-07,1.2e-07,27,1.1,2.69856e-10
ff,3.2e-07,1.2e-07,1.2e-07,27,1.15,2.82122e-10
ff,3.2e-07,1.2e-07,1.2e-07,27,1.2,2.94389e-10
ff,3.2e-07,1.2e-07,1.2e-07,85,1,8.6774e-10
ff,3.2e-07,1.2e-07,1.2e-07,85,1.05,9.11127e-10
ff,3.2e-07,1.2e-07,1.2e-07,85,1.1,9.54514e-10
ff,3.2e-07,1.2e-07,1.2e-07,85,1.15,9.97898e-10
ff,3.2e-07,1.2e-07,1.2e-07,85,1.2,1.04129e-09
ff,3.2e-07,1.2e-07,1.2e-07,125,1,1.88314e-09
ff,3.2e-07,1.2e-07,1.2e-07,125,1.05,1.9773e-09
ff,3.2e-07,1.2e-07,1.2e-07,125,1.1,2.07146e-09
ff,3.2e-07,1.2e-07,1.2e-07,125,1.15,2.16561e-09
ff,3.2e-07,1.2e-07,1.2e-07,125,1.2,2.25977e-09
ff,3.2e-07,1.6e-07,1.2e-07,-40,1,1.04466e-10
ff,3.2e-07,1.6e-07,1.2e-07,-40,1.05,1.09689e-10
ff,3.2e-07,1.6e-07,1.2e-07,-40,1.1,1.14913e-10
ff,3.2e-07,1.6e-07,1.2e-07,-40,1.15,1.20136e-10
ff,3.2e-07,1.6e-07,1.2e-07,-40,1.2,1.25359e-10
ff,3.2e-07,1.6e-07,1.2e-07,0,1,1.46337e-10
ff,3.2e-07,1.6e-07,1.2e-07,0,1.05,1.53654e-10
ff,3.2e-07,1.6e-07,1.2e-07,0,1.1,1.60971e-10
ff,3.2e-07,1.6e-07,1.2e-07,0,1.15,1.68287e-10
ff,3.2e-07,1.6e-07,1.2e-07,0,1.2,1.75604e-10
ff,3.2e-07,1.6e-07,1.2e-07,27,1,2.28951e-10
ff,3.2e-07,1.6e-07,1.2e-07,27,1.05,2.40399e-10
ff,3.2e-07,1.6e-07,1.2e-07,27,1.1,2.51846e-10
ff,3.2e-07,1.6e-07,1.2e-07,27,1.15,2.63294e-10
ff,3.2e-07,1.6e-07,1.2e-07,27,1.2,2.74741e-10
ff,3.2e-07,1.6e-07,1.2e-07,85,1,7.66005e-10
ff,3.2e-07,1.6e-07,1.2e-07,85,1.05,8.04305e-10
ff,3.2e-07,1.6e-07,1.2e-07,85,1.1,8.42605e-10
ff,3.2e-07,1.6e-07,1.2e-07,85,1.15,8.80906e-10
ff,3.2e-07,1.6e-07,1.2e-07,85,1.2,9.19206e-10
ff,3.2e-07,1.6e-07,1.2e-07,125,1,1.66316e-09
ff,3.2e-07,1.6e-07,1.2e-07,125,1.05,1.74632e-09
ff,3.2e-07,1.6e-07,1.2e-07,125,1.1,1.82948e-09
ff,3.2e-07,1.6e-07,1.2e-07,125,1.15,1.91263e-09
ff,3.2e-07,1.6e-07,1.2e-07,125,1.2,1.99579e-09
ff,3.2e-07,2e-07,1.2e-07,-40,1,1.1253e-10
ff,3.2e-07,2e-07,1.2e-07,-40,1.05,1.18157e-10
ff,3.2e-07,2e-07,1.2e-07,-40,1.1,1.23783e-10
ff,3.2e-07,2e-07,1.2e-07,-40,1.15,1.2941e-10
ff,3.2e-07,2e-07,1.2e-07,-40,1.2,1.35036e-10
ff,3.2e-07,2e-07,1.2e-07,0,1,1.51723e-10
ff,3.2e-07,2e-07,1.2e-07,0,1.05,1.59309e-10
ff,3.2e-07,2e-07,1.2e-07,0,1.1,1.66896e-10
ff,3.2e-07,2e-07,1.2e-07,0,1.15,1.74482e-10
ff,3.2e-07,2e-07,1.2e-07,0,1.2,1.82068e-10
ff,3.2e-07,2e-07,1.2e-07,27,1,2.29124e-10
ff,3.2e-07,2e-07,1.2e-07,27,1.05,2.4058e-10
ff,3.2e-07,2e-07,1.2e-07,27,1.1,2.52037e-10
ff,3.2e-07,2e-07,1.2e-07,27,1.15,2.63493e-10
ff,3.2e-07,2e-07,1.2e-07,27,1.2,2.74949e-10
ff,3.2e-07,2e-07,1.2e-07,85,1,7.36685e-10
ff,3.2e-07,2e-07,1.2e-07,85,1.05,7.73519e-10
ff,3.2e-07,2e-07,1.2e-07,85,1.1,8.10353e-10
ff,3.2e-07,2e-07,1.2e-07,85,1.15,8.47187e-10
ff,3.2e-07,2e-07,1.2e-07,85,1.2,8.84022e-10
ff,3.2e-07,2e-07,1.2e-07,125,1,1.59397e-09
ff,3.2e-07,2e-07,1.2e-07,125,1.05,1.67367e-09
ff,3.2e-07,2e-07,1.2e-07,125,1.1,1.75337e-09
ff,3.2e-07,2e-07,1.2e-07,125,1.15,1.83307e-09
ff,3.2e-07,2e-07,1.2e-07,125,1.2,1.91277e-09
ff,3.2e-07,2.4e-07,1.2e-07,-40,1,1.20853e-10
ff,3.2e-07,2.4e-07,1.2e-07,-40,1.05,1.26895e-10
ff,3.2e-07,2.4e-07,1.2e-07,-40,1.1,1.32938e-10
ff,3.2e-07,2.4e-07,1.2e-07,-40,1.15,1.38981e-10
ff,3.2e-07,2.4e-07,1.2e-07,-40,1.2,1.45023e-10
ff,3.2e-07,2.4e-07,1.2e-07,0,1,1.58908e-10
ff,3.2e-07,2.4e-07,1.2e-07,0,1.05,1.66853e-10
ff,3.2e-07,2.4e-07,1.2e-07,0,1.1,1.74798e-10
ff,3.2e-07,2.4e-07,1.2e-07,0,1.15,1.82744e-10
ff,3.2e-07,2.4e-07,1.2e-07,0,1.2,1.90689e-10
ff,3.2e-07,2.4e-07,1.2e-07,27,1,2.34095e-10
ff,3.2e-07,2.4e-07,1.2e-07,27,1.05,2.45799e-10
ff,3.2e-07,2.4e-07,1.2e-07,27,1.1,2.57504e-10
ff,3.2e-07,2.4e-07,1.2e-07,27,1.15,2.69209e-10
ff,3.2e-07,2.4e-07,1.2e-07,27,1.2,2.80913e-10
ff,3.2e-07,2.4e-07,1.2e-07,85,1,7.29965e-10
ff,3.2e-07,2.4e-07,1.2e-07,85,1.05,7.66463e-10
ff,3.2e-07,2.4e-07,1.2e-07,85,1.1,8.02961e-10
ff,3.2e-07,2.4e-07,1.2e-07,85,1.15,8.3946e-10
ff,3.2e-07,2.4e-07,1.2e-07,85,1.2,8.75958e-10
ff,3.2e-07,2.4e-07,1.2e-07,125,1,1.57369e-09
ff,3.2e-07,2.4e-07,1.2e-07,125,1.05,1.65237e-09
ff,3.2e-07,2.4e-07,1.2e-07,125,1.1,1.73105e-09
ff,3.2e-07,2.4e-07,1.2e-07,125,1.15,1.80974e-09
ff,3.2e-07,2.4e-07,1.2e-07,125,1.2,1.88842e-09
ff,3.2e-07,2.8e-07,1.2e-07,-40,1,1.29272e-10
