/A X,/A Y
0.2730000000000002,1.099999602089433
0.2740000000000002,1.099999600830154
0.2750000000000002,1.099999599566541
0.2760000000000002,1.09999959829858
0.2770000000000002,1.099999597026255
0.2780000000000002,1.099999595749555
0.2790000000000002,1.099999594468465
0.2800000000000002,1.099999593182971
0.2810000000000002,1.09999959189306
0.2820000000000002,1.099999590598716
0.2830000000000002,1.099999589299927
0.2840000000000002,1.099999587996678
0.2850000000000002,1.099999586688955
0.2860000000000002,1.099999585376744
0.2870000000000002,1.09999958406003
0.2880000000000002,1.0999995827388
0.2890000000000002,1.099999581413039
0.2900000000000002,1.099999580082734
0.2910000000000002,1.099999578747868
0.2920000000000002,1.099999577408429
0.2930000000000002,1.099999576064401
0.2940000000000002,1.099999574715771
0.2950000000000002,1.099999573362524
0.2960000000000002,1.099999572004644
0.2970000000000002,1.099999570642118
0.2980000000000002,1.099999569274931
0.2990000000000002,1.099999567903068
0.3000000000000002,1.099999566526515
0.3010000000000002,1.099999565145256
0.3020000000000002,1.099999563759276
0.3030000000000002,1.099999562368562
0.3040000000000002,1.099999560973098
0.3050000000000002,1.099999559572869
0.3060000000000002,1.099999558167859
0.3070000000000002,1.099999556758055
0.3080000000000002,1.099999555343441
0.3090000000000002,1.099999553924001
0.3100000000000002,1.099999552499721
0.3110000000000002,1.099999551070585
0.3120000000000002,1.099999549636578
0.3130000000000002,1.099999548197685
0.3140000000000002,1.09999954675389
0.3150000000000002,1.099999545305178
0.3160000000000002,1.099999543851534
0.3170000000000002,1.099999542392942
0.3180000000000002,1.099999540929386
0.3190000000000002,1.099999539460851
0.3200000000000002,1.099999537987321
0.3210000000000002,1.09999953650878
0.3220000000000002,1.099999535025213
0.3230000000000002,1.099999533536605
0.3240000000000002,1.099999532042938
0.3250000000000002,1.099999530544198
0.3260000000000002,1.099999529040368
0.3270000000000002,1.099999527531433
0.3280000000000002,1.099999526017376
0.3290000000000002,1.099999524498181
0.3300000000000002,1.099999522973832
0.3310000000000002,1.099999521444314
0.3320000000000002,1.099999519909609
0.3330000000000002,1.099999518369702
0.3340000000000002,1.099999516824576
0.3350000000000002,1.099999515274215
0.3360000000000002,1.099999513718603
0.3370000000000002,1.099999512157723
0.3380000000000002,1.099999510591559
0.3390000000000002,1.099999509020093
0.3400000000000002,1.09999950744331
0.3410000000000002,1.099999505861193
0.3420000000000002,1.099999504273725
0.3430000000000002,1.09999950268089
0.3440000000000003,1.09999950108267
0.3450000000000003,1.099999499479049
0.3460000000000003,1.099999497870009
0.3470000000000003,1.099999496255535
0.3480000000000003,1.099999494635609
0.3490000000000003,1.099999493010214
0.3500000000000003,1.099999491379332
0.3510000000000003,1.099999489742947
0.3520000000000003,1.099999488101042
0.3530000000000003,1.0999994864536
0.3540000000000003,1.099999484800602
0.3550000000000003,1.099999483142031
0.3560000000000003,1.099999481477872
0.3570000000000003,1.099999479808105
0.3580000000000003,1.099999478132713
0.3590000000000003,1.099999476451679
0.3600000000000003,1.099999474764985
0.3610000000000003,1.099999473072614
0.3620000000000003,1.099999471374548
0.3630000000000003,1.099999469670768
0.3640000000000003,1.099999467961259
0.3650000000000003,1.099999466246
0.3660000000000003,1.099999464524975
0.3670000000000003,1.099999462798166
0.3680000000000003,1.099999461065554
0.3690000000000003,1.099999459327122
0.3700000000000003,1.099999457582851
0.3710000000000003,1.099999455832723
0.3720000000000003,1.09999945407672
0.3730000000000003,1.099999452314824
0.3740000000000003,1.099999450547016
0.3750000000000003,1.099999448773278
0.3760000000000003,1.099999446993592
0.3770000000000003,1.099999445207938
0.3780000000000003,1.099999443416299
0.3790000000000003,1.099999441618656
0.3800000000000003,1.09999943981499
0.3810000000000003,1.099999438005283
0.3820000000000003,1.099999436189515
0.3830000000000003,1.099999434367668
0.3840000000000003,1.099999432539723
0.3850000000000003,1.099999430705662
0.3860000000000003,1.099999428865464
0.3870000000000003,1.099999427019111
0.3880000000000003,1.099999425166584
0.3890000000000003,1.099999423307864
0.3900000000000003,1.099999421442931
0.3910000000000003,1.099999419571766
0.3920000000000003,1.099999417694351
0.3930000000000003,1.099999415810665
0.3940000000000003,1.099999413920689
0.3950000000000003,1.099999412024403
0.3960000000000003,1.099999410121788
0.3970000000000003,1.099999408212825
0.3980000000000003,1.099999406297494
0.3990000000000003,1.099999404375775
0.4000000000000003,1.099999402447647
0.4010000000000003,1.099999400513092
0.4020000000000003,1.09999939857209
0.4030000000000003,1.09999939662462
0.4040000000000003,1.099999394670662
0.4050000000000003,1.099999392710197
0.4060000000000003,1.099999390743203
0.4070000000000003,1.099999388769662
0.4080000000000003,1.099999386789553
0.4090000000000003,1.099999384802855
0.4100000000000003,1.099999382809548
0.4110000000000003,1.099999380809611
0.4120000000000003,1.099999378803024
0.4130000000000003,1.099999376789768
0.4140000000000003,1.09999937476982
0.4150000000000003,1.09999937274316
0.4160000000000003,1.099999370709767
0.4170000000000003,1.099999368669621
0.4180000000000003,1.099999366622701
0.4190000000000003,1.099999364568986
0.4200000000000003,1.099999362508455
0.4210000000000003,1.099999360441086
0.4220000000000003,1.099999358366859
0.4230000000000003,1.099999356285753
0.4240000000000003,1.099999354197746
0.4250000000000003,1.099999352102817
0.4260000000000003,1.099999350000944
0.4270000000000003,1.099999347892107
0.4280000000000003,1.099999345776283
0.4290000000000003,1.099999343653452
0.4300000000000003,1.099999341523591
0.4310000000000003,1.099999339386678
0.4320000000000003,1.099999337242693
0.4330000000000003,1.099999335091613
0.4340000000000003,1.099999332933417
0.4350000000000003,1.099999330768082
0.4360000000000003,1.099999328595586
0.4370000000000003,1.099999326415908
0.4380000000000003,1.099999324229025
0.4390000000000003,1.099999322034915
0.4400000000000003,1.099999319833556
0.4410000000000003,1.099999317624926
0.4420000000000003,1.099999315409001
0.4430000000000003,1.09999931318576
0.4440000000000003,1.09999931095518
0.4450000000000003,1.099999308717239
0.4460000000000003,1.099999306471913
0.4470000000000003,1.09999930421918
0.4480000000000003,1.099999301959018
0.4490000000000003,1.099999299691404
0.4500000000000003,1.099999297416313
0.4510000000000003,1.099999295133725
0.4520000000000003,1.099999292843614
0.4530000000000003,1.099999290545959
0.4540000000000003,1.099999288240736
0.4550000000000003,1.099999285927922
0.4560000000000003,1.099999283607494
0.4570000000000004,1.099999281279427
0.4580000000000004,1.099999278943699
0.4590000000000004,1.099999276600286
0.4600000000000004,1.099999274249165
0.4610000000000004,1.099999271890312
0.4620000000000004,1.099999269523702
0.4630000000000004,1.099999267149312
0.4640000000000004,1.09999926476712
0.4650000000000004,1.099999262377099
0.4660000000000004,1.099999259979226
0.4670000000000004,1.099999257573478
0.4680000000000004,1.099999255159829
0.4690000000000004,1.099999252738257
0.4700000000000004,1.099999250308735
0.4710000000000004,1.099999247871241
0.4720000000000004,1.09999924542575
0.4730000000000004,1.099999242972236
0.4740000000000004,1.099999240510676
0.4750000000000004,1.099999238041044
0.4760000000000004,1.099999235563317
0.4770000000000004,1.099999233077468
0.4780000000000004,1.099999230583474
0.4790000000000004,1.099999228081309
0.4800000000000004,1.099999225570948
0.4810000000000004,1.099999223052366
0.4820000000000004,1.099999220525538
0.4830000000000004,1.099999217990439
0.4840000000000004,1.099999215447042
0.4850000000000004,1.099999212895324
0.4860000000000004,1.099999210335258
0.4870000000000004,1.099999207766818
0.4880000000000004,1.09999920518998
0.4890000000000004,1.099999202604717
0.4900000000000004,1.099999200011003
0.4910000000000004,1.099999197408813
0.4920000000000004,1.099999194798121
0.4930000000000004,1.0999991921789
0.4940000000000004,1.099999189551125
0.4950000000000004,1.099999186914769
0.4960000000000004,1.099999184269806
0.4970000000000004,1.099999181616209
0.4980000000000004,1.099999178953953
0.4990000000000004,1.099999176283011
0.5000000000000003,1.099999173603356
0.5010000000000003,1.099999170914961
0.5020000000000003,1.0999991682178
0.5030000000000003,1.099999165511846
0.5040000000000003,1.099999162797072
0.5050000000000003,1.099999160073451
0.5060000000000003,1.099999157340956
0.5070000000000003,1.099999154599559
0.5080000000000003,1.099999151849234
0.5090000000000003,1.099999149089954
0.5100000000000003,1.09999914632169
0.5110000000000003,1.099999143544416
0.5120000000000003,1.099999140758104
0.5130000000000003,1.099999137962725
0.5140000000000003,1.099999135158254
0.5150000000000003,1.099999132344661
0.5160000000000003,1.099999129521918
0.5170000000000003,1.099999126689999
0.5180000000000003,1.099999123848874
0.5190000000000003,1.099999120998516
0.5200000000000004,1.099999118138896
0.5210000000000004,1.099999115269987
0.5220000000000004,1.099999112391759
0.5230000000000004,1.099999109504184
0.5240000000000004,1.099999106607234
0.5250000000000004,1.09999910370088
0.5260000000000004,1.099999100785093
0.5270000000000004,1.099999097859845
0.5280000000000004,1.099999094925106
0.5290000000000004,1.099999091980848
0.5300000000000004,1.099999089027041
0.5310000000000004,1.099999086063657
0.5320000000000004,1.099999083090665
0.5330000000000004,1.099999080108037
0.5340000000000004,1.099999077115744
0.5350000000000004,1.099999074113755
0.5360000000000004,1.099999071102041
0.5370000000000004,1.099999068080573
0.5380000000000004,1.09999906504932
0.5390000000000004,1.099999062008253
0.5400000000000004,1.099999058957342
0.5410000000000004,1.099999055896556
0.5420000000000004,1.099999052825867
0.5430000000000004,1.099999049745242
0.5440000000000004,1.099999046654652
0.5450000000000004,1.099999043554067
0.5460000000000004,1.099999040443456
0.5470000000000004,1.099999037322788
0.5480000000000004,1.099999034192033
0.5490000000000004,1.099999031051159
0.55,1.099999027900137
