SNM1 X,SNM1 Y
1.09999989516362,8.409984146775803e-08
1.099999894976772,8.386315236806027e-08
1.099999894789129,8.362840716965656e-08
1.099999894600689,8.339558721067852e-08
1.099999894411448,8.316467380399508e-08
1.099999894221405,8.293564869153337e-08
1.099999894030555,8.270849377333836e-08
1.099999893838896,8.248319109012938e-08
1.099999893646425,8.22597230595725e-08
1.09999989345314,8.203807218784236e-08
1.099999893259037,8.181822129547256e-08
1.099999893064114,8.160015324707518e-08
1.099999892868368,8.13838513384135e-08
1.099999892671795,8.116929893032819e-08
1.099999892474393,8.095647956552113e-08
1.099999892276159,8.074537713954912e-08
1.09999989207709,8.053597554717529e-08
1.099999891877184,8.032825895845916e-08
1.099999891676436,8.01222118584844e-08
1.099999891474844,7.991781870887153e-08
1.099999891272405,7.971506432428135e-08
1.099999891069117,7.951393363881016e-08
1.099999890864976,7.931441167139348e-08
1.099999890659979,7.911648380062627e-08
1.099999890454123,7.892013549037711e-08
1.099999890247405,7.872535235559251e-08
1.099999890039822,7.853212025275485e-08
1.099999889831371,7.834042513558674e-08
1.099999889622049,7.81502531662227e-08
1.099999889411853,7.796159067765374e-08
1.09999988920078,7.777442413250533e-08
1.099999888988826,7.758874016432433e-08
1.099999888775989,7.740452561444302e-08
1.099999888562266,7.72217673639845e-08
1.099999888347653,7.704045259318799e-08
1.099999888132148,7.686056851984613e-08
1.099999887915746,7.668210256463805e-08
1.099999887698445,7.650504231199306e-08
1.099999887480243,7.632937546730626e-08
1.099999887261135,7.615508983932483e-08
1.099999887041118,7.598217346274919e-08
1.09999988682019,7.581061442999672e-08
1.099999886598347,7.56404010641695e-08
1.099999886375586,7.54715217732107e-08
1.099999886151903,7.530396507236518e-08
1.099999885927296,7.513771960405547e-08
1.099999885701761,7.497277426912473e-08
1.099999885475295,7.480911789524264e-08
1.099999885247894,7.464673962067534e-08
1.099999885019556,7.448562867101854e-08
1.099999884790277,7.432577427789415e-08
1.099999884560054,7.416716593791146e-08
